day,location,sessions,carts,payment,sales
9/3/2024,Chihuahua,3337.3,92,55.2,2.3
9/3/2024,Zacatecas,1025.8,18.4,4.6,0
9/3/2024,Morelos,2594.4,94.3,73.6,11.5
9/3/2024,Chiapas,1536.4,62.1,32.2,6.9
9/3/2024,Veracruz,5186.5,161,101.2,18.4
9/3/2024,Colima,798.1,29.9,23,0
9/3/2024,Sinaloa,3686.9,124.2,59.8,11.5
9/3/2024,Baja California,3900.8,138,85.1,9.2
9/3/2024,Tabasco,2964.7,117.3,94.3,16.1
9/3/2024,Campeche,1145.4,36.8,23,2.3
9/3/2024,Yucatán,4342.4,158.7,138,16.1
9/3/2024,Michoacán,3277.5,105.8,55.2,11.5
9/3/2024,México,19361.4,908.5,823.4,78.2
9/3/2024,Coahuila,3643.2,425.5,434.7,16.1
9/3/2024,Oaxaca,954.5,34.5,16.1,0
9/3/2024,Mexico City,41009,2106.8,1780.2,154.1
9/3/2024,Hidalgo,1927.4,82.8,69,4.6
9/3/2024,Nayarit,575,11.5,11.5,2.3
9/3/2024,Tlaxcala,800.4,29.9,29.9,0
9/3/2024,Puebla,5004.8,154.1,124.2,20.7
9/3/2024,Guerrero,1642.2,41.4,13.8,4.6
9/3/2024,Querétaro,4324,124.2,78.2,18.4
9/3/2024,Guanajuato,5614.3,184,103.5,11.5
9/4/2024,Coahuila,3498.3,464.6,416.3,11.5
9/4/2024,Tamaulipas,2737,62.1,50.6,11.5
9/4/2024,Sonora,3229.2,115,66.7,6.9
9/4/2024,Guanajuato,5556.8,190.9,140.3,11.5
9/4/2024,México,17638.7,991.3,899.3,75.9
9/4/2024,Hidalgo,1669.8,50.6,55.2,16.1
9/4/2024,Baja California,3519,85.1,46,2.3
9/4/2024,Nuevo León,12247.5,439.3,255.3,39.1
9/4/2024,Jalisco,15557.2,524.4,384.1,55.2
9/4/2024,San Luis Potosí,1577.8,50.6,32.2,2.3
9/4/2024,Chihuahua,3233.8,94.3,73.6,9.2
9/4/2024,Yucatán,4135.4,103.5,101.2,18.4
9/4/2024,Durango,708.4,20.7,13.8,0
9/4/2024,Colima,853.3,43.7,41.4,9.2
9/4/2024,Aguascalientes,1246.6,25.3,27.6,2.3
9/4/2024,Querétaro,4054.9,124.2,69,2.3
9/4/2024,Baja California Sur,756.7,23,6.9,0
9/4/2024,Campeche,1124.7,32.2,27.6,0
9/4/2024,Nayarit,554.3,11.5,4.6,0
9/4/2024,Guerrero,1536.4,29.9,18.4,4.6
9/4/2024,Tabasco,2962.4,78.2,62.1,11.5
9/4/2024,Puebla,4922,165.6,110.4,11.5
9/4/2024,Morelos,2536.9,73.6,62.1,2.3
9/4/2024,Zacatecas,1064.9,43.7,25.3,2.3
9/4/2024,Sinaloa,3332.7,115,59.8,4.6
9/4/2024,Chiapas,1577.8,57.5,34.5,4.6
9/4/2024,Tlaxcala,745.2,27.6,23,0
9/4/2024,Veracruz,5209.5,179.4,119.6,18.4
9/4/2024,Oaxaca,936.1,23,18.4,2.3
9/4/2024,Mexico City,38674.5,1996.4,1750.3,135.7
9/4/2024,Quintana Roo,4110.1,154.1,101.2,11.5
9/4/2024,Michoacán,3300.5,117.3,75.9,13.8
9/5/2024,Tlaxcala,1071.8,34.5,18.4,2.3
9/5/2024,San Luis Potosí,2525.4,92,36.8,4.6
9/5/2024,Baja California Sur,1163.8,39.1,20.7,0
9/5/2024,Michoacán,4850.7,119.6,73.6,9.2
9/5/2024,Yucatán,5945.5,188.6,151.8,20.7
9/5/2024,Guerrero,2277,52.9,36.8,6.9
9/5/2024,Tamaulipas,4434.4,135.7,103.5,9.2
9/5/2024,Sinaloa,5011.7,158.7,94.3,11.5
9/5/2024,Morelos,3893.9,87.4,75.9,16.1
9/5/2024,Zacatecas,1568.6,36.8,32.2,4.6
9/5/2024,Coahuila,5326.8,499.1,434.7,6.9
9/5/2024,Jalisco,21698.2,676.2,434.7,52.9
9/5/2024,Nuevo León,19315.4,593.4,328.9,27.6
9/5/2024,Chihuahua,4643.7,142.6,96.6,6.9
9/5/2024,México,25033.2,1087.9,897,92
9/5/2024,Puebla,6978.2,156.4,105.8,4.6
9/5/2024,Hidalgo,2573.7,62.1,55.2,2.3
9/5/2024,Baja California,5239.4,177.1,85.1,9.2
9/5/2024,Querétaro,5639.6,179.4,105.8,16.1
9/5/2024,Oaxaca,1267.3,25.3,18.4,4.6
9/5/2024,Nayarit,846.4,27.6,18.4,2.3
9/5/2024,Durango,1193.7,36.8,36.8,9.2
9/5/2024,Quintana Roo,5715.5,165.6,108.1,13.8
9/5/2024,Colima,1115.5,25.3,16.1,0
9/5/2024,Mexico City,53521,2458.7,1865.3,158.7
9/5/2024,Chiapas,2102.2,64.4,48.3,2.3
9/5/2024,Guanajuato,8031.6,223.1,135.7,11.5
9/5/2024,Veracruz,7879.8,255.3,151.8,4.6
9/5/2024,Campeche,1720.4,46,25.3,2.3
9/5/2024,Tabasco,3742.1,105.8,62.1,4.6
9/5/2024,Sonora,4652.9,108.1,52.9,2.3
9/5/2024,Aguascalientes,1938.9,69,16.1,0
9/6/2024,Campeche,1736.5,29.9,18.4,0
9/6/2024,Quintana Roo,5733.9,147.2,112.7,11.5
9/6/2024,Chihuahua,4287.2,140.3,82.8,9.2
9/6/2024,Sonora,4397.6,112.7,69,4.6
9/6/2024,Guerrero,2097.6,48.3,27.6,4.6
9/6/2024,Hidalgo,2451.8,71.3,46,6.9
9/6/2024,Colima,1064.9,34.5,18.4,0
9/6/2024,Chiapas,1849.2,43.7,29.9,2.3
9/6/2024,Oaxaca,1106.3,27.6,29.9,2.3
9/6/2024,Guanajuato,7518.7,193.2,158.7,25.3
9/6/2024,Mexico City,51740.8,2210.3,1794,142.6
9/6/2024,Coahuila,4770.2,443.9,377.2,4.6
9/6/2024,Aguascalientes,1708.9,41.4,25.3,4.6
9/6/2024,Nayarit,692.3,20.7,9.2,0
9/6/2024,Tlaxcala,1012,27.6,13.8,0
9/6/2024,Zacatecas,1380,41.4,27.6,2.3
9/6/2024,Morelos,3459.2,87.4,57.5,11.5
9/6/2024,Yucatán,5637.3,209.3,131.1,9.2
9/6/2024,Jalisco,20481.5,584.2,381.8,66.7
9/6/2024,Nuevo León,18413.8,570.4,317.4,46
9/6/2024,Puebla,6805.7,154.1,115,6.9
9/6/2024,Querétaro,5317.6,197.8,124.2,11.5
9/6/2024,Tabasco,3558.1,89.7,46,0
9/6/2024,Durango,1014.3,34.5,9.2,0
9/6/2024,Tamaulipas,4259.6,103.5,52.9,4.6
9/6/2024,San Luis Potosí,2348.3,69,43.7,4.6
9/6/2024,Baja California,5078.4,142.6,71.3,11.5
9/6/2024,Michoacán,4659.8,103.5,73.6,2.3
9/6/2024,México,23489.9,979.8,814.2,75.9
9/6/2024,Veracruz,7245,225.4,154.1,13.8
9/6/2024,Baja California Sur,1016.6,32.2,23,4.6
9/6/2024,Sinaloa,4848.4,147.2,92,6.9
9/7/2024,Colima,1136.2,36.8,6.9,2.3
9/7/2024,Hidalgo,3111.9,75.9,50.6,2.3
9/7/2024,Veracruz,8507.7,223.1,105.8,6.9
9/7/2024,Michoacán,5494.7,142.6,80.5,6.9
9/7/2024,Sinaloa,4988.7,128.8,75.9,9.2
9/7/2024,Tlaxcala,1196,43.7,36.8,6.9
9/7/2024,Guerrero,2541.5,59.8,27.6,0
9/7/2024,Guanajuato,8723.9,200.1,110.4,13.8
9/7/2024,Quintana Roo,6568.8,163.3,92,11.5
9/7/2024,Chihuahua,5168.1,161,75.9,13.8
9/7/2024,Tamaulipas,4209,87.4,59.8,4.6
9/7/2024,Durango,1117.8,11.5,6.9,0
9/7/2024,Yucatán,6357.2,142.6,103.5,16.1
9/7/2024,Campeche,2109.1,39.1,36.8,0
9/7/2024,Aguascalientes,1982.6,66.7,23,2.3
9/7/2024,Sonora,4859.9,115,71.3,6.9
9/7/2024,Nayarit,885.5,25.3,23,2.3
9/7/2024,Mexico City,59381.4,2585.2,1858.4,147.2
9/7/2024,Zacatecas,1607.7,43.7,16.1,2.3
9/7/2024,Morelos,3866.3,105.8,46,11.5
9/7/2024,México,28198,1154.6,821.1,52.9
9/7/2024,San Luis Potosí,2518.5,78.2,39.1,4.6
9/7/2024,Oaxaca,1278.8,27.6,13.8,4.6
9/7/2024,Tabasco,4303.3,117.3,92,6.9
9/7/2024,Baja California Sur,1120.1,36.8,9.2,9.2
9/7/2024,Baja California,5232.5,181.7,75.9,9.2
9/7/2024,Puebla,7479.6,181.7,85.1,9.2
9/7/2024,Chiapas,2148.2,41.4,36.8,2.3
9/7/2024,Coahuila,5269.3,432.4,391,4.6
9/7/2024,Jalisco,23119.6,754.4,356.5,43.7
9/7/2024,Nuevo León,20815,531.3,331.2,62.1
9/7/2024,Querétaro,6499.8,216.2,133.4,11.5
9/8/2024,México,24048.8,1117.8,901.6,96.6
9/8/2024,Oaxaca,1120.1,36.8,16.1,2.3
9/8/2024,Sinaloa,4600,135.7,85.1,16.1
9/8/2024,Colima,956.8,27.6,16.1,0
9/8/2024,Nayarit,669.3,34.5,20.7,4.6
9/8/2024,Coahuila,4459.7,450.8,411.7,13.8
9/8/2024,Puebla,5878.8,135.7,108.1,13.8
9/8/2024,Hidalgo,2477.1,73.6,43.7,6.9
9/8/2024,Chihuahua,5572.9,225.4,144.9,16.1
9/8/2024,San Luis Potosí,2155.1,55.2,43.7,4.6
9/8/2024,Durango,963.7,34.5,29.9,4.6
9/8/2024,Yucatán,4786.3,133.4,112.7,13.8
9/8/2024,Aguascalientes,1761.8,50.6,34.5,0
9/8/2024,Tabasco,3509.8,121.9,92,13.8
9/8/2024,Tlaxcala,1265,62.1,20.7,0
9/8/2024,Tamaulipas,3546.6,101.2,94.3,11.5
9/8/2024,Baja California Sur,1120.1,43.7,20.7,2.3
9/8/2024,Michoacán,4811.6,172.5,103.5,6.9
9/8/2024,Quintana Roo,5140.5,147.2,108.1,13.8
9/8/2024,Veracruz,6918.4,186.3,117.3,6.9
9/8/2024,Querétaro,5984.6,250.7,124.2,18.4
9/8/2024,Jalisco,21771.8,860.2,466.9,64.4
9/8/2024,Nuevo León,17378.8,673.9,303.6,36.8
9/8/2024,Baja California,5331.4,186.3,110.4,13.8
9/8/2024,Zacatecas,1271.9,41.4,18.4,4.6
9/8/2024,Morelos,3197,80.5,55.2,2.3
9/8/2024,Guerrero,1918.2,52.9,27.6,2.3
9/8/2024,Campeche,1593.9,32.2,27.6,2.3
9/8/2024,Mexico City,47651.4,2410.4,1927.4,174.8
9/8/2024,Guanajuato,7001.2,163.3,94.3,16.1
9/8/2024,Sonora,4531,121.9,66.7,6.9
9/8/2024,Chiapas,1840,57.5,36.8,4.6
9/9/2024,Zacatecas,1168.4,34.5,32.2,6.9
9/9/2024,Morelos,2996.9,59.8,75.9,4.6
9/9/2024,Nuevo León,17240.8,655.5,489.9,50.6
9/9/2024,Jalisco,21141.6,795.8,522.1,64.4
9/9/2024,Baja California,4705.8,98.9,80.5,0
9/9/2024,Guanajuato,6851.7,216.2,163.3,13.8
9/9/2024,San Luis Potosí,1952.7,66.7,39.1,4.6
9/9/2024,Yucatán,4974.9,149.5,149.5,9.2
9/9/2024,Chihuahua,5060,223.1,101.2,16.1
9/9/2024,Hidalgo,2196.5,87.4,52.9,9.2
9/9/2024,Campeche,1421.4,55.2,39.1,6.9
9/9/2024,Sinaloa,4657.5,144.9,59.8,0
9/9/2024,Baja California Sur,885.5,18.4,9.2,2.3
9/9/2024,Durango,1014.3,39.1,39.1,6.9
9/9/2024,Sonora,3898.5,124.2,94.3,16.1
9/9/2024,Tlaxcala,1094.8,36.8,23,4.6
9/9/2024,Tabasco,3229.2,101.2,82.8,6.9
9/9/2024,Tamaulipas,3507.5,128.8,89.7,9.2
9/9/2024,Oaxaca,998.2,20.7,13.8,2.3
9/9/2024,Mexico City,48484,2403.5,2171.2,179.4
9/9/2024,Coahuila,4537.9,455.4,441.6,18.4
9/9/2024,Aguascalientes,1564,55.2,43.7,4.6
9/9/2024,Querétaro,5602.8,250.7,149.5,32.2
9/9/2024,Chiapas,1552.5,36.8,36.8,2.3
9/9/2024,Veracruz,5888,140.3,92,13.8
9/9/2024,Michoacán,4376.9,112.7,80.5,11.5
9/9/2024,Colima,897,25.3,18.4,2.3
9/9/2024,México,22721.7,1081,922.3,80.5
9/9/2024,Puebla,6055.9,142.6,119.6,16.1
9/9/2024,Guerrero,1646.8,32.2,23,2.3
9/9/2024,Nayarit,595.7,20.7,4.6,2.3
9/9/2024,Quintana Roo,4995.6,161,115,16.1
9/10/2024,Yucatán,4236.6,126.5,128.8,23
9/10/2024,Chihuahua,4905.9,170.2,94.3,6.9
9/10/2024,Nayarit,616.4,16.1,4.6,2.3
9/10/2024,Tabasco,2847.4,85.1,92,13.8
9/10/2024,Guanajuato,5660.3,177.1,133.4,16.1
9/10/2024,Oaxaca,892.4,32.2,18.4,9.2
9/10/2024,Baja California Sur,763.6,27.6,20.7,2.3
9/10/2024,México,20596.5,979.8,795.8,85.1
9/10/2024,Tlaxcala,1076.4,50.6,29.9,2.3
9/10/2024,Durango,669.3,11.5,2.3,0
9/10/2024,Hidalgo,2104.5,75.9,48.3,9.2
9/10/2024,Puebla,5221,126.5,112.7,6.9
9/10/2024,Colima,650.9,20.7,13.8,0
9/10/2024,Sonora,3151,103.5,62.1,6.9
9/10/2024,Coahuila,3585.7,411.7,388.7,4.6
9/10/2024,Aguascalientes,1414.5,43.7,46,2.3
9/10/2024,Chiapas,1357,46,27.6,9.2
9/10/2024,Campeche,1014.3,43.7,34.5,2.3
9/10/2024,Quintana Roo,4503.4,161,126.5,13.8
9/10/2024,Baja California,3967.5,96.6,50.6,2.3
9/10/2024,Mexico City,41418.4,2152.8,1729.6,154.1
9/10/2024,Veracruz,5138.2,92,108.1,6.9
9/10/2024,Sinaloa,3578.8,144.9,73.6,9.2
9/10/2024,Zacatecas,926.9,16.1,18.4,0
9/10/2024,Morelos,2412.7,66.7,32.2,2.3
9/10/2024,San Luis Potosí,1561.7,46,36.8,6.9
9/10/2024,Tamaulipas,2985.4,78.2,69,4.6
9/10/2024,Guerrero,1382.3,34.5,27.6,2.3
9/10/2024,Michoacán,3972.1,135.7,75.9,13.8
9/10/2024,Querétaro,5085.3,184,124.2,25.3
9/10/2024,Nuevo León,14598.1,489.9,331.2,55.2
9/10/2024,Jalisco,19257.9,839.5,526.7,69
9/11/2024,Baja California Sur,703.8,29.9,13.8,4.6
9/11/2024,Hidalgo,1784.8,82.8,64.4,23
9/11/2024,Tabasco,2247.1,36.8,57.5,6.9
9/11/2024,Morelos,2060.8,64.4,36.8,4.6
9/11/2024,Zacatecas,871.7,18.4,13.8,4.6
9/11/2024,Puebla,4165.3,147.2,147.2,16.1
9/11/2024,Chiapas,1039.6,25.3,25.3,4.6
9/11/2024,Oaxaca,779.7,20.7,18.4,4.6
9/11/2024,Coahuila,3036,423.2,393.3,11.5
9/11/2024,Querétaro,4480.4,193.2,105.8,18.4
9/11/2024,Sonora,2904.9,75.9,43.7,0
9/11/2024,Campeche,839.5,25.3,18.4,0
9/11/2024,Michoacán,3376.4,96.6,62.1,6.9
9/11/2024,Nuevo León,11888.7,393.3,301.3,55.2
9/11/2024,Jalisco,17802,729.1,469.2,66.7
9/11/2024,Baja California,3358,103.5,87.4,4.6
9/11/2024,Yucatán,3484.5,103.5,96.6,11.5
9/11/2024,San Luis Potosí,1322.5,39.1,27.6,2.3
9/11/2024,Chihuahua,4565.5,174.8,78.2,13.8
9/11/2024,Mexico City,36073.2,2058.5,1736.5,167.9
9/11/2024,Guanajuato,4731.1,128.8,115,18.4
9/11/2024,Tamaulipas,2424.2,82.8,57.5,9.2
9/11/2024,Sinaloa,2944,105.8,50.6,9.2
9/11/2024,Veracruz,3972.1,105.8,126.5,23
9/11/2024,Nayarit,453.1,16.1,6.9,4.6
9/11/2024,Guerrero,1306.4,23,18.4,4.6
9/11/2024,Tlaxcala,940.7,48.3,48.3,4.6
9/11/2024,Durango,713,39.1,27.6,6.9
9/11/2024,Quintana Roo,3652.4,112.7,98.9,13.8
9/11/2024,Aguascalientes,1338.6,52.9,36.8,9.2
9/11/2024,Colima,611.8,23,16.1,0
9/11/2024,México,17622.6,926.9,763.6,78.2
9/12/2024,San Luis Potosí,1791.7,46,25.3,2.3
9/12/2024,Nayarit,524.4,13.8,11.5,2.3
9/12/2024,Oaxaca,959.1,32.2,41.4,4.6
9/12/2024,Baja California,3981.3,131.1,92,9.2
9/12/2024,Guerrero,1363.9,34.5,16.1,2.3
9/12/2024,Quintana Roo,4291.8,101.2,94.3,13.8
9/12/2024,Campeche,1147.7,34.5,20.7,2.3
9/12/2024,Mexico City,42814.5,2099.9,1731.9,105.8
9/12/2024,Chihuahua,4606.9,140.3,75.9,9.2
9/12/2024,Chiapas,1430.6,52.9,29.9,4.6
9/12/2024,Veracruz,5057.7,131.1,124.2,16.1
9/12/2024,Morelos,2461,59.8,48.3,6.9
9/12/2024,Zacatecas,1115.5,55.2,32.2,4.6
9/12/2024,Colima,710.7,13.8,13.8,2.3
9/12/2024,Querétaro,4807,172.5,92,13.8
9/12/2024,Sinaloa,3440.8,96.6,96.6,18.4
9/12/2024,Aguascalientes,1343.2,41.4,27.6,2.3
9/12/2024,Puebla,5278.5,124.2,124.2,18.4
9/12/2024,Tamaulipas,2925.6,55.2,43.7,0
9/12/2024,Hidalgo,1922.8,50.6,29.9,0
9/12/2024,Tabasco,2592.1,89.7,62.1,2.3
9/12/2024,Durango,784.3,13.8,16.1,2.3
9/12/2024,México,21047.3,1000.5,839.5,59.8
9/12/2024,Nuevo León,14637.2,437,305.9,43.7
9/12/2024,Jalisco,19619,687.7,464.6,41.4
9/12/2024,Michoacán,4126.2,110.4,59.8,6.9
9/12/2024,Coahuila,3507.5,409.4,377.2,0
9/12/2024,Yucatán,4195.2,119.6,135.7,29.9
9/12/2024,Baja California Sur,768.2,36.8,11.5,2.3
9/12/2024,Sonora,3463.8,94.3,87.4,4.6
9/12/2024,Guanajuato,5398.1,172.5,101.2,11.5
9/12/2024,Tlaxcala,1133.9,41.4,16.1,4.6
9/13/2024,Durango,717.6,34.5,11.5,2.3
9/13/2024,Michoacán,3452.3,98.9,75.9,4.6
9/13/2024,Veracruz,4179.1,89.7,117.3,6.9
9/13/2024,Sonora,2704.8,110.4,66.7,6.9
9/13/2024,Campeche,1035,36.8,25.3,4.6
9/13/2024,Zacatecas,784.3,16.1,23,4.6
9/13/2024,Morelos,1955,43.7,43.7,9.2
9/13/2024,Oaxaca,667,13.8,13.8,6.9
9/13/2024,Yucatán,3284.4,66.7,73.6,9.2
9/13/2024,San Luis Potosí,1244.3,39.1,41.4,2.3
9/13/2024,Guanajuato,4243.5,108.1,96.6,13.8
9/13/2024,Chiapas,1097.1,20.7,29.9,4.6
9/13/2024,Hidalgo,1610,48.3,29.9,2.3
9/13/2024,Mexico City,34907.1,1899.8,1706.6,89.7
9/13/2024,Aguascalientes,1193.7,46,23,2.3
9/13/2024,Tabasco,2318.4,64.4,69,6.9
9/13/2024,Sinaloa,2973.9,108.1,73.6,4.6
9/13/2024,Quintana Roo,3615.6,98.9,87.4,16.1
9/13/2024,Nayarit,464.6,13.8,6.9,2.3
9/13/2024,Tlaxcala,839.5,43.7,27.6,4.6
9/13/2024,Baja California Sur,740.6,16.1,6.9,2.3
9/13/2024,Chihuahua,4319.4,144.9,66.7,6.9
9/13/2024,Coahuila,2941.7,414,400.2,9.2
9/13/2024,Tamaulipas,2401.2,55.2,48.3,6.9
9/13/2024,Colima,584.2,20.7,9.2,0
9/13/2024,Querétaro,4149.2,151.8,87.4,9.2
9/13/2024,Jalisco,16339.2,570.4,361.1,52.9
9/13/2024,Nuevo León,11145.8,397.9,234.6,27.6
9/13/2024,México,17116.6,791.2,754.4,62.1
9/13/2024,Guerrero,1014.3,20.7,18.4,0
9/13/2024,Baja California,3240.7,73.6,48.3,6.9
9/13/2024,Puebla,4399.9,98.9,75.9,16.1
9/14/2024,San Luis Potosí,1120.1,55.2,27.6,4.6
9/14/2024,Tamaulipas,2033.2,69,52.9,4.6
9/14/2024,Baja California Sur,703.8,20.7,6.9,2.3
9/14/2024,Quintana Roo,2789.9,69,52.9,13.8
9/14/2024,Yucatán,2553,57.5,50.6,2.3
9/14/2024,Nayarit,354.2,6.9,9.2,0
9/14/2024,Baja California,2684.1,78.2,57.5,11.5
9/14/2024,Nuevo León,9340.3,324.3,246.1,48.3
9/14/2024,Jalisco,13261.8,526.7,312.8,39.1
9/14/2024,Coahuila,2564.5,414,393.3,4.6
9/14/2024,Sinaloa,2493.2,82.8,50.6,6.9
9/14/2024,Veracruz,3284.4,103.5,73.6,11.5
9/14/2024,Querétaro,3284.4,167.9,80.5,13.8
9/14/2024,Durango,506,11.5,6.9,0
9/14/2024,Aguascalientes,989,25.3,23,0
9/14/2024,Oaxaca,563.5,13.8,4.6,2.3
9/14/2024,Sonora,2247.1,92,46,0
9/14/2024,Hidalgo,1370.8,43.7,25.3,2.3
9/14/2024,Colima,485.3,9.2,6.9,0
9/14/2024,Tabasco,1943.5,43.7,55.2,4.6
9/14/2024,Puebla,3544.3,112.7,89.7,4.6
9/14/2024,Chiapas,938.4,46,27.6,4.6
9/14/2024,Guerrero,947.6,32.2,16.1,2.3
9/14/2024,Michoacán,2801.4,105.8,75.9,9.2
9/14/2024,Mexico City,27795.5,1731.9,1561.7,112.7
9/14/2024,Morelos,1568.6,41.4,41.4,6.9
9/14/2024,Zacatecas,602.6,16.1,11.5,2.3
9/14/2024,México,14706.2,832.6,657.8,80.5
9/14/2024,Guanajuato,3652.4,128.8,119.6,16.1
9/14/2024,Chihuahua,3558.1,174.8,112.7,18.4
9/14/2024,Campeche,832.6,29.9,13.8,0
9/14/2024,Tlaxcala,788.9,32.2,16.1,2.3
9/15/2024,Coahuila,2398.9,391,356.5,2.3
9/15/2024,Zacatecas,591.1,16.1,18.4,2.3
9/15/2024,Morelos,1573.2,39.1,27.6,4.6
9/15/2024,Michoacán,2946.3,89.7,57.5,9.2
9/15/2024,Durango,538.2,20.7,6.9,0
9/15/2024,Guanajuato,3470.7,110.4,82.8,4.6
9/15/2024,Baja California,2645,94.3,69,9.2
9/15/2024,Quintana Roo,2815.2,87.4,62.1,4.6
9/15/2024,Tlaxcala,706.1,23,23,0
9/15/2024,México,13181.3,724.5,630.2,29.9
9/15/2024,Querétaro,3325.8,112.7,78.2,13.8
9/15/2024,Oaxaca,545.1,11.5,4.6,0
9/15/2024,Tamaulipas,1996.4,50.6,25.3,0
9/15/2024,Guerrero,1000.5,29.9,23,4.6
9/15/2024,Mexico City,25748.5,1669.8,1435.2,92
9/15/2024,Yucatán,2817.5,89.7,87.4,13.8
9/15/2024,Campeche,768.2,32.2,27.6,6.9
9/15/2024,Chihuahua,3728.3,142.6,101.2,2.3
9/15/2024,San Luis Potosí,1000.5,41.4,27.6,4.6
9/15/2024,Baja California Sur,554.3,16.1,6.9,0
9/15/2024,Jalisco,13080.1,489.9,303.6,48.3
9/15/2024,Nuevo León,9441.5,269.1,232.3,41.4
9/15/2024,Tabasco,1867.6,59.8,36.8,2.3
9/15/2024,Hidalgo,1343.2,55.2,20.7,0
9/15/2024,Chiapas,1009.7,43.7,39.1,6.9
9/15/2024,Aguascalientes,961.4,41.4,34.5,4.6
9/15/2024,Veracruz,3364.9,89.7,71.3,9.2
9/15/2024,Sinaloa,2449.5,92,39.1,0
9/15/2024,Nayarit,351.9,4.6,2.3,0
9/15/2024,Colima,457.7,18.4,18.4,4.6
9/15/2024,Puebla,3029.1,80.5,59.8,6.9
9/15/2024,Sonora,2320.7,71.3,50.6,9.2
9/16/2024,Nayarit,494.5,16.1,9.2,2.3
9/16/2024,Colima,701.5,29.9,20.7,2.3
9/16/2024,Quintana Roo,3606.4,92,75.9,4.6
9/16/2024,Sinaloa,2831.3,101.2,62.1,6.9
9/16/2024,Mexico City,34095.2,1895.2,1430.6,98.9
9/16/2024,Guanajuato,4526.4,149.5,103.5,18.4
9/16/2024,Sonora,2624.3,69,66.7,2.3
9/16/2024,Coahuila,3151,446.2,432.4,4.6
9/16/2024,Puebla,3944.5,103.5,59.8,13.8
9/16/2024,Guerrero,1154.6,29.9,20.7,2.3
9/16/2024,Tamaulipas,2753.1,85.1,48.3,6.9
9/16/2024,Zacatecas,857.9,39.1,25.3,0
9/16/2024,Morelos,2155.1,66.7,52.9,11.5
9/16/2024,Querétaro,4395.3,174.8,78.2,13.8
9/16/2024,Tabasco,2260.9,87.4,69,9.2
9/16/2024,Campeche,1104,34.5,41.4,6.9
9/16/2024,Michoacán,3613.3,135.7,85.1,6.9
9/16/2024,Chihuahua,4577,184,121.9,25.3
9/16/2024,Baja California Sur,653.2,23,20.7,2.3
9/16/2024,México,18613.9,1028.1,800.4,69
9/16/2024,Veracruz,4287.2,135.7,94.3,9.2
9/16/2024,Yucatán,3268.3,131.1,82.8,9.2
9/16/2024,Hidalgo,1731.9,66.7,39.1,9.2
9/16/2024,San Luis Potosí,1400.7,55.2,27.6,0
9/16/2024,Tlaxcala,880.9,25.3,13.8,0
9/16/2024,Chiapas,1152.3,32.2,27.6,2.3
9/16/2024,Oaxaca,673.9,25.3,9.2,2.3
9/16/2024,Durango,694.6,20.7,11.5,2.3
9/16/2024,Baja California,3284.4,117.3,82.8,6.9
9/16/2024,Jalisco,16152.9,683.1,418.6,69
9/16/2024,Aguascalientes,1260.4,57.5,48.3,4.6
9/16/2024,Nuevo León,12882.3,446.2,301.3,55.2
9/17/2024,Sinaloa,2647.3,96.6,29.9,4.6
9/17/2024,Chiapas,1074.1,50.6,32.2,0
9/17/2024,Michoacán,3162.5,87.4,78.2,6.9
9/17/2024,Puebla,4330.9,140.3,98.9,16.1
9/17/2024,Durango,572.7,20.7,11.5,0
9/17/2024,Campeche,991.3,23,25.3,2.3
9/17/2024,San Luis Potosí,1191.4,18.4,9.2,4.6
9/17/2024,Colima,655.5,20.7,32.2,4.6
9/17/2024,Oaxaca,713,23,20.7,0
9/17/2024,Tabasco,2258.6,78.2,73.6,11.5
9/17/2024,Guerrero,1129.3,29.9,11.5,0
9/17/2024,Aguascalientes,1124.7,34.5,48.3,9.2
9/17/2024,Hidalgo,1554.8,48.3,32.2,6.9
9/17/2024,Quintana Roo,3431.6,110.4,96.6,9.2
9/17/2024,Jalisco,14805.1,512.9,326.6,71.3
9/17/2024,Nuevo León,11334.4,388.7,278.3,52.9
9/17/2024,Tamaulipas,2389.7,78.2,46,6.9
9/17/2024,Chihuahua,3778.9,133.4,50.6,2.3
9/17/2024,Tlaxcala,724.5,23,6.9,0
9/17/2024,Querétaro,4018.1,135.7,69,18.4
9/17/2024,Morelos,1966.5,52.9,50.6,18.4
9/17/2024,Zacatecas,784.3,32.2,16.1,0
9/17/2024,Nayarit,455.4,9.2,23,2.3
9/17/2024,Sonora,2649.6,71.3,52.9,13.8
9/17/2024,Yucatán,3512.1,119.6,108.1,11.5
9/17/2024,Baja California,3047.5,89.7,80.5,4.6
9/17/2024,Guanajuato,4432.1,128.8,103.5,18.4
9/17/2024,Coahuila,3105,506,494.5,11.5
9/17/2024,Baja California Sur,749.8,36.8,27.6,0
9/17/2024,Veracruz,4064.1,131.1,103.5,27.6
9/17/2024,Mexico City,34886.4,1929.7,1568.6,138
9/17/2024,México,17445.5,1005.1,791.2,62.1
9/18/2024,Durango,561.2,23,11.5,2.3
9/18/2024,Chihuahua,3668.5,161,98.9,11.5
9/18/2024,Michoacán,3215.4,138,73.6,11.5
9/18/2024,Colima,646.3,20.7,18.4,0
9/18/2024,Sinaloa,2677.2,128.8,98.9,13.8
9/18/2024,Veracruz,4337.8,200.1,85.1,13.8
9/18/2024,Baja California,2833.6,85.1,57.5,9.2
