region,date,sessions,add_to_carts,checkouts,total_orders
Durango,5/24/2024,402.9,13.6,5.1,1.7
Tlaxcala,6/9/2024,402.9,30.6,11.9,8.5
Nayarit,10/19/2024,402.9,10.2,8.5,3.4
Tlaxcala,8/14/2024,402.9,23.8,5.1,1.7
Durango,1/18/2024,402.9,11.9,3.4,0
Durango,5/13/2024,402.9,5.1,6.8,0
Colima,4/14/2024,402.9,6.8,6.8,0
Tlaxcala,4/10/2024,402.9,15.3,6.8,0
Tlaxcala,12/9/2023,402.9,13.6,10.2,0
Zacatecas,6/25/2024,402.9,25.5,5.1,0
Nayarit,5/2/2024,402.9,11.9,6.8,0
Colima,4/24/2024,402.9,11.9,11.9,1.7
Aguascalientes,2/25/2024,402.9,17,11.9,0
Oaxaca,9/15/2024,402.9,8.5,1.7,0
Colima,12/13/2023,401.2,8.5,5.1,1.7
Zacatecas,1/15/2024,401.2,10.2,13.6,1.7
Baja California Sur,1/7/2024,401.2,13.6,10.2,1.7
Campeche,6/24/2024,401.2,15.3,5.1,1.7
Tlaxcala,6/16/2024,401.2,11.9,11.9,1.7
Baja California Sur,6/3/2024,401.2,15.3,3.4,0
Tlaxcala,4/12/2024,401.2,3.4,6.8,3.4
Oaxaca,7/5/2024,401.2,18.7,1.7,0
Zacatecas,2/28/2024,401.2,18.7,11.9,3.4
Campeche,1/4/2024,401.2,22.1,11.9,1.7
Tlaxcala,6/8/2024,401.2,11.9,10.2,1.7
Campeche,6/5/2024,401.2,8.5,11.9,3.4
Campeche,12/28/2023,399.5,18.7,22.1,3.4
Colima,3/12/2024,399.5,20.4,8.5,1.7
Zacatecas,2/1/2024,399.5,20.4,22.1,1.7
Tlaxcala,4/7/2024,399.5,13.6,3.4,1.7
Nayarit,7/4/2024,399.5,11.9,6.8,0
Tlaxcala,12/17/2023,399.5,10.2,5.1,1.7
Nayarit,3/23/2024,397.8,17,6.8,0
Durango,9/15/2024,397.8,15.3,1.7,0
Colima,12/7/2023,397.8,22.1,11.9,0
Aguascalientes,1/17/2024,397.8,20.4,10.2,0
Baja California Sur,2/6/2024,397.8,15.3,11.9,1.7
Colima,3/25/2024,397.8,11.9,8.5,5.1
Colima,4/11/2024,397.8,20.4,6.8,5.1
Zacatecas,1/14/2024,397.8,10.2,11.9,5.1
Tlaxcala,4/30/2024,397.8,15.3,3.4,0
Zacatecas,1/2/2024,396.1,22.1,17,1.7
Durango,1/1/2024,396.1,13.6,13.6,1.7
Tlaxcala,6/12/2024,396.1,18.7,6.8,1.7
Baja California Sur,2/18/2024,396.1,10.2,5.1,1.7
Colima,6/25/2024,396.1,11.9,6.8,5.1
Oaxaca,6/20/2024,396.1,20.4,13.6,1.7
Colima,6/17/2024,396.1,17,6.8,1.7
Durango,6/16/2024,394.4,15.3,8.5,0
Baja California Sur,6/5/2024,394.4,17,6.8,1.7
Baja California Sur,2/19/2024,394.4,13.6,3.4,1.7
Tlaxcala,12/19/2023,394.4,17,11.9,0
Zacatecas,2/5/2024,394.4,25.5,17,3.4
Nayarit,8/14/2024,394.4,18.7,13.6,3.4
Campeche,5/27/2024,394.4,11.9,8.5,3.4
Durango,6/3/2024,394.4,13.6,5.1,1.7
Campeche,5/26/2024,394.4,18.7,10.2,3.4
Baja California Sur,1/25/2024,394.4,15.3,8.5,3.4
Durango,6/8/2024,394.4,10.2,1.7,0
Colima,3/31/2024,394.4,10.2,8.5,0
Oaxaca,6/18/2024,394.4,20.4,8.5,3.4
Nayarit,10/8/2024,392.7,17,3.4,1.7
Durango,1/12/2024,392.7,15.3,13.6,1.7
Tlaxcala,3/8/2024,392.7,3.4,5.1,0
Tlaxcala,4/8/2024,392.7,18.7,13.6,3.4
Oaxaca,6/10/2024,392.7,18.7,10.2,5.1
Durango,7/25/2024,392.7,34,17,5.1
Chiapas,12/26/2023,392.7,23.8,18.7,1.7
Oaxaca,7/7/2024,392.7,13.6,11.9,0
Nayarit,3/7/2024,392.7,27.2,17,6.8
Campeche,2/24/2024,392.7,13.6,22.1,1.7
Nayarit,12/11/2023,392.7,11.9,8.5,1.7
Oaxaca,1/15/2024,392.7,20.4,15.3,1.7
Tlaxcala,12/7/2023,392.7,13.6,11.9,1.7
Colima,4/19/2024,392.7,17,8.5,3.4
Baja California Sur,2/13/2024,392.7,11.9,11.9,1.7
Aguascalientes,2/10/2024,391,10.2,17,3.4
Oaxaca,2/26/2024,391,17,11.9,0
Oaxaca,12/20/2023,391,17,13.6,0
Nayarit,5/6/2024,391,20.4,5.1,0
Nayarit,7/10/2024,391,23.8,1.7,0
Aguascalientes,2/21/2024,391,28.9,15.3,1.7
Oaxaca,5/28/2024,391,17,5.1,0
Colima,4/21/2024,391,13.6,8.5,1.7
Oaxaca,6/29/2024,391,17,5.1,0
Baja California Sur,6/16/2024,391,15.3,10.2,3.4
Zacatecas,2/8/2024,391,17,18.7,3.4
Nayarit,9/23/2024,391,25.5,6.8,3.4
Tlaxcala,3/15/2024,391,18.7,17,1.7
Baja California Sur,1/3/2024,389.3,18.7,10.2,1.7
Campeche,1/23/2024,389.3,18.7,6.8,0
Tlaxcala,6/11/2024,389.3,11.9,11.9,1.7
Durango,6/25/2024,389.3,15.3,5.1,1.7
Colima,6/11/2024,389.3,15.3,10.2,0
Colima,6/12/2024,389.3,17,3.4,1.7
Nayarit,10/6/2024,389.3,6.8,5.1,0
Durango,2/16/2024,389.3,17,11.9,0
Campeche,6/1/2024,389.3,15.3,3.4,0
Nayarit,5/7/2024,389.3,17,6.8,1.7
Colima,7/5/2024,389.3,20.4,6.8,3.4
Baja California Sur,7/25/2024,387.6,25.5,10.2,1.7
Aguascalientes,6/2/2024,387.6,13.6,3.4,0
Colima,3/5/2024,387.6,11.9,6.8,1.7
Zacatecas,5/30/2024,387.6,8.5,5.1,1.7
Campeche,3/31/2024,387.6,5.1,6.8,0
Durango,2/29/2024,387.6,17,8.5,1.7
Nayarit,9/12/2024,387.6,10.2,5.1,1.7
San Luis Potosí,5/26/2024,387.6,13.6,8.5,3.4
Durango,2/19/2024,387.6,20.4,11.9,0
Tlaxcala,8/11/2024,387.6,13.6,6.8,0
Tlaxcala,12/10/2023,385.9,13.6,25.5,0
Aguascalientes,12/30/2023,385.9,10.2,6.8,1.7
Oaxaca,3/31/2024,385.9,17,8.5,3.4
Nayarit,5/3/2024,385.9,15.3,5.1,0
Guerrero,12/27/2023,385.9,13.6,15.3,0
Durango,6/15/2024,385.9,6.8,1.7,0
Nayarit,12/16/2023,385.9,6.8,1.7,0
Aguascalientes,1/2/2024,384.2,18.7,18.7,3.4
Durango,1/8/2024,384.2,17,18.7,8.5
Nayarit,5/4/2024,384.2,11.9,6.8,1.7
Nayarit,10/27/2024,384.2,10.2,3.4,0
Durango,4/27/2024,384.2,10.2,10.2,1.7
Campeche,6/4/2024,384.2,8.5,5.1,1.7
Durango,6/20/2024,384.2,13.6,3.4,0
Aguascalientes,12/29/2023,384.2,15.3,15.3,1.7
Oaxaca,6/12/2024,384.2,11.9,6.8,1.7
Colima,12/21/2023,384.2,22.1,20.4,3.4
Tlaxcala,4/13/2024,384.2,11.9,3.4,1.7
Tlaxcala,4/17/2024,382.5,22.1,10.2,1.7
Colima,4/28/2024,382.5,10.2,1.7,0
Zacatecas,3/30/2024,382.5,17,6.8,3.4
Tlaxcala,12/14/2023,382.5,17,17,0
Baja California Sur,1/24/2024,382.5,17,6.8,0
Zacatecas,6/12/2024,382.5,6.8,0,0
Campeche,1/26/2024,382.5,13.6,13.6,0
Zacatecas,3/2/2024,382.5,18.7,1.7,0
Colima,3/21/2024,382.5,13.6,8.5,3.4
Campeche,6/22/2024,382.5,20.4,5.1,1.7
Baja California Sur,3/13/2024,382.5,18.7,11.9,0
Colima,12/17/2023,382.5,8.5,8.5,0
Durango,6/6/2024,380.8,11.9,3.4,0
Oaxaca,4/24/2024,380.8,11.9,1.7,0
Tlaxcala,3/18/2024,380.8,18.7,10.2,3.4
Campeche,1/2/2024,380.8,13.6,10.2,1.7
Oaxaca,4/25/2024,380.8,8.5,10.2,1.7
Colima,4/22/2024,380.8,5.1,1.7,1.7
Nayarit,10/4/2024,380.8,15.3,5.1,3.4
Campeche,12/29/2023,380.8,17,10.2,0
Zacatecas,6/22/2024,380.8,17,10.2,0
Oaxaca,4/28/2024,380.8,10.2,3.4,1.7
Baja California Sur,5/25/2024,380.8,8.5,10.2,1.7
Campeche,5/10/2024,380.8,22.1,11.9,1.7
Colima,3/3/2024,380.8,15.3,8.5,5.1
Baja California Sur,2/15/2024,380.8,11.9,0,0
Durango,6/13/2024,380.8,6.8,5.1,0
Baja California Sur,1/23/2024,380.8,17,15.3,0
San Luis Potosí,12/26/2023,379.1,20.4,15.3,3.4
Zacatecas,6/7/2024,379.1,8.5,5.1,0
Oaxaca,1/10/2024,379.1,34,18.7,1.7
Oaxaca,2/4/2024,379.1,13.6,6.8,1.7
Oaxaca,6/21/2024,379.1,13.6,11.9,0
Tlaxcala,7/5/2024,379.1,1.7,5.1,1.7
Colima,7/7/2024,379.1,10.2,8.5,5.1
Baja California Sur,1/28/2024,379.1,11.9,10.2,1.7
Campeche,2/12/2024,379.1,10.2,6.8,0
Baja California Sur,1/8/2024,377.4,11.9,6.8,1.7
Nayarit,3/18/2024,377.4,10.2,5.1,1.7
Tlaxcala,7/25/2024,377.4,23.8,18.7,3.4
Zacatecas,1/17/2024,377.4,1.7,8.5,1.7
Tlaxcala,5/12/2024,377.4,23.8,13.6,5.1
Tlaxcala,6/17/2024,377.4,23.8,10.2,0
Tlaxcala,5/24/2024,377.4,6.8,3.4,1.7
San Luis Potosí,2/22/2024,377.4,13.6,6.8,0
Nayarit,6/28/2024,377.4,11.9,6.8,3.4
Baja California Sur,1/19/2024,377.4,11.9,6.8,1.7
Colima,8/29/2024,377.4,20.4,6.8,1.7
Baja California Sur,2/29/2024,377.4,13.6,3.4,0
Zacatecas,6/3/2024,377.4,13.6,8.5,0
Oaxaca,4/13/2024,375.7,22.1,17,5.1
Oaxaca,1/18/2024,375.7,10.2,10.2,1.7
Nayarit,9/26/2024,375.7,8.5,3.4,1.7
Tlaxcala,4/6/2024,375.7,8.5,3.4,0
San Luis Potosí,5/31/2024,375.7,20.4,11.9,6.8
Aguascalientes,1/27/2024,375.7,15.3,15.3,3.4
Colima,3/28/2024,375.7,13.6,5.1,1.7
Durango,9/18/2024,374,11.9,3.4,0
Oaxaca,12/16/2023,374,10.2,8.5,0
Nayarit,9/19/2024,374,13.6,13.6,5.1
Zacatecas,2/11/2024,374,13.6,11.9,0
Nayarit,12/8/2023,374,6.8,11.9,1.7
Colima,3/22/2024,374,15.3,6.8,0
Zacatecas,2/19/2024,374,18.7,5.1,0
Durango,9/14/2024,374,8.5,3.4,0
Baja California Sur,2/8/2024,374,11.9,5.1,0
Nayarit,4/9/2024,374,13.6,5.1,1.7
Tlaxcala,5/6/2024,374,23.8,10.2,1.7
Tlaxcala,3/25/2024,374,18.7,8.5,1.7
Colima,3/6/2024,374,13.6,10.2,3.4
Nayarit,8/30/2024,374,11.9,1.7,0
Oaxaca,2/11/2024,374,17,17,1.7
Zacatecas,5/24/2024,374,5.1,3.4,1.7
Oaxaca,5/25/2024,374,13.6,6.8,1.7
Colima,6/18/2024,374,18.7,5.1,1.7
Colima,6/20/2024,372.3,25.5,6.8,1.7
Zacatecas,1/6/2024,372.3,17,17,1.7
Campeche,5/24/2024,372.3,17,10.2,3.4
Durango,6/24/2024,372.3,17,10.2,1.7
Durango,1/16/2024,372.3,11.9,10.2,0
Nayarit,7/8/2024,372.3,10.2,1.7,0
Colima,12/16/2023,372.3,20.4,5.1,0
Tlaxcala,12/22/2023,372.3,23.8,18.7,0
Nayarit,8/10/2024,372.3,8.5,3.4,0
Aguascalientes,12/31/2023,370.6,15.3,15.3,1.7
Durango,2/8/2024,370.6,13.6,13.6,1.7
Oaxaca,12/9/2023,370.6,17,13.6,0
Oaxaca,6/9/2024,370.6,11.9,8.5,1.7
Tlaxcala,12/16/2023,370.6,15.3,15.3,1.7
Durango,6/7/2024,370.6,11.9,8.5,1.7
Nayarit,4/17/2024,370.6,15.3,5.1,0
Nayarit,8/28/2024,370.6,17,5.1,1.7
Oaxaca,5/9/2024,368.9,10.2,3.4,1.7
Durango,2/27/2024,368.9,8.5,10.2,0
Oaxaca,2/8/2024,368.9,13.6,10.2,1.7
Tlaxcala,6/27/2024,368.9,15.3,8.5,0
Colima,6/13/2024,368.9,11.9,0,0
Durango,6/22/2024,368.9,13.6,13.6,3.4
Nayarit,10/5/2024,368.9,13.6,8.5,6.8
Aguascalientes,2/2/2024,368.9,22.1,11.9,3.4
Zacatecas,1/16/2024,368.9,10.2,8.5,0
Baja California Sur,5/10/2024,368.9,8.5,3.4,0
Nayarit,3/1/2024,367.2,20.4,8.5,1.7
Hidalgo,12/25/2023,367.2,15.3,13.6,1.7
Tlaxcala,4/28/2024,367.2,11.9,3.4,1.7
Aguascalientes,1/26/2024,367.2,11.9,8.5,3.4
Durango,2/9/2024,367.2,13.6,11.9,0
Oaxaca,4/22/2024,367.2,3.4,3.4,1.7
Colima,6/7/2024,367.2,23.8,10.2,0
Zacatecas,1/21/2024,367.2,8.5,8.5,1.7
Tlaxcala,4/20/2024,367.2,11.9,1.7,1.7
Tlaxcala,3/20/2024,365.5,13.6,11.9,1.7
Campeche,2/14/2024,365.5,10.2,13.6,0
Baja California Sur,2/12/2024,365.5,10.2,1.7,0
Nayarit,9/16/2024,365.5,11.9,3.4,1.7
Campeche,2/11/2024,365.5,3.4,1.7,0
Tlaxcala,5/7/2024,365.5,22.1,13.6,0
Durango,5/27/2024,365.5,11.9,8.5,0
Campeche,1/30/2024,365.5,13.6,10.2,0
Oaxaca,5/27/2024,365.5,13.6,6.8,1.7
Baja California Sur,5/29/2024,365.5,13.6,5.1,3.4
Zacatecas,2/16/2024,365.5,13.6,13.6,3.4
Baja California Sur,1/9/2024,365.5,27.2,11.9,5.1
Campeche,5/30/2024,365.5,22.1,15.3,3.4
Baja California Sur,2/26/2024,365.5,6.8,0,0
Durango,1/9/2024,363.8,3.4,1.7,0
Oaxaca,2/3/2024,363.8,10.2,8.5,1.7
Oaxaca,1/21/2024,363.8,10.2,15.3,3.4
Tlaxcala,3/24/2024,363.8,11.9,3.4,3.4
Baja California Sur,1/31/2024,363.8,8.5,10.2,0
Durango,6/21/2024,363.8,6.8,6.8,3.4
Zacatecas,6/5/2024,363.8,10.2,8.5,1.7
Nayarit,8/29/2024,362.1,13.6,1.7,0
Baja California Sur,5/30/2024,362.1,20.4,15.3,1.7
Tlaxcala,3/27/2024,362.1,18.7,11.9,1.7
Durango,2/12/2024,362.1,20.4,13.6,1.7
Tlaxcala,4/29/2024,362.1,13.6,1.7,0
Zacatecas,2/26/2024,362.1,15.3,11.9,3.4
Durango,6/18/2024,362.1,15.3,6.8,1.7
Oaxaca,2/18/2024,362.1,13.6,8.5,0
Tlaxcala,4/18/2024,362.1,11.9,1.7,0
Baja California Sur,6/4/2024,362.1,11.9,3.4,0
Aguascalientes,12/27/2023,360.4,23.8,17,3.4
Tlaxcala,5/26/2024,360.4,18.7,8.5,1.7
Tlaxcala,4/15/2024,360.4,11.9,3.4,0
Colima,4/25/2024,360.4,18.7,10.2,1.7
Zacatecas,2/27/2024,360.4,15.3,17,0
Tlaxcala,12/15/2023,360.4,11.9,15.3,0
Aguascalientes,1/30/2024,360.4,22.1,3.4,0
Zacatecas,2/23/2024,360.4,20.4,13.6,0
Colima,12/12/2023,360.4,11.9,10.2,3.4
Baja California Sur,2/24/2024,360.4,13.6,10.2,1.7
Nayarit,8/12/2024,358.7,10.2,13.6,0
Colima,9/14/2024,358.7,6.8,3.4,0
Oaxaca,6/11/2024,358.7,8.5,5.1,0
Tlaxcala,3/7/2024,358.7,18.7,22.1,1.7
Campeche,5/31/2024,358.7,8.5,1.7,1.7
Zacatecas,5/31/2024,358.7,25.5,10.2,0
Oaxaca,1/6/2024,358.7,8.5,10.2,0
Campeche,1/27/2024,358.7,13.6,11.9,0
Zacatecas,5/25/2024,358.7,13.6,8.5,3.4
Oaxaca,12/11/2023,357,15.3,11.9,1.7
Tlaxcala,3/26/2024,357,23.8,3.4,0
Campeche,3/29/2024,357,11.9,1.7,0
Oaxaca,6/24/2024,357,8.5,0,0
Oaxaca,1/3/2024,357,22.1,17,0
Guerrero,12/25/2023,355.3,10.2,10.2,0
Aguascalientes,6/1/2024,355.3,5.1,5.1,1.7
Oaxaca,6/8/2024,355.3,17,6.8,1.7
Colima,2/28/2024,355.3,6.8,0,0
Oaxaca,5/11/2024,355.3,13.6,5.1,0
Aguascalientes,2/22/2024,355.3,13.6,18.7,1.7
Oaxaca,5/12/2024,355.3,13.6,8.5,0
Campeche,5/28/2024,355.3,10.2,3.4,0
Durango,2/15/2024,355.3,13.6,10.2,0
Aguascalientes,1/5/2024,355.3,11.9,15.3,0
Durango,1/17/2024,355.3,10.2,10.2,0
Zacatecas,2/25/2024,355.3,11.9,13.6,1.7
Durango,6/5/2024,355.3,6.8,1.7,0
Baja California Sur,6/1/2024,355.3,20.4,10.2,1.7
Tlaxcala,5/3/2024,355.3,18.7,8.5,3.4
Zacatecas,2/6/2024,355.3,17,22.1,3.4
Zacatecas,2/12/2024,355.3,8.5,5.1,1.7
Oaxaca,2/9/2024,355.3,13.6,15.3,0
Tlaxcala,6/19/2024,355.3,17,10.2,1.7
Campeche,5/29/2024,353.6,23.8,5.1,0
Durango,6/14/2024,353.6,10.2,1.7,0
Nayarit,6/29/2024,353.6,18.7,8.5,0
Colima,5/9/2024,353.6,17,13.6,0
Baja California Sur,1/27/2024,353.6,17,5.1,0
Nayarit,9/25/2024,353.6,20.4,10.2,5.1
Durango,2/4/2024,351.9,8.5,10.2,1.7
Tlaxcala,3/23/2024,351.9,10.2,3.4,0
Nayarit,9/27/2024,351.9,15.3,1.7,0
Oaxaca,2/19/2024,351.9,10.2,8.5,1.7
Nayarit,4/12/2024,351.9,13.6,8.5,0
Chiapas,12/27/2023,351.9,6.8,6.8,1.7
Baja California Sur,1/4/2024,351.9,20.4,20.4,1.7
Colima,5/13/2024,351.9,13.6,10.2,1.7
Baja California Sur,5/31/2024,351.9,17,8.5,1.7
Tlaxcala,12/11/2023,351.9,8.5,13.6,3.4
Baja California Sur,1/5/2024,350.2,15.3,13.6,1.7
Colima,3/7/2024,350.2,17,6.8,3.4
Tlaxcala,6/22/2024,350.2,28.9,8.5,1.7
Oaxaca,2/16/2024,350.2,11.9,6.8,0
Durango,1/22/2024,350.2,22.1,8.5,0
Oaxaca,12/8/2023,350.2,15.3,11.9,3.4
Durango,2/13/2024,348.5,11.9,8.5,0
Zacatecas,1/20/2024,348.5,6.8,10.2,0
Nayarit,4/30/2024,348.5,13.6,11.9,1.7
Nayarit,3/6/2024,348.5,22.1,8.5,3.4
Oaxaca,7/6/2024,348.5,6.8,3.4,0
Nayarit,9/22/2024,348.5,20.4,1.7,0
Zacatecas,1/24/2024,348.5,15.3,13.6,1.7
Zacatecas,2/13/2024,348.5,17,11.9,0
Colima,6/14/2024,348.5,11.9,1.7,1.7
Tlaxcala,4/22/2024,346.8,8.5,3.4,0
Baja California Sur,1/26/2024,346.8,15.3,6.8,1.7
Oaxaca,1/22/2024,346.8,17,8.5,0
Campeche,6/2/2024,346.8,11.9,6.8,0
Nayarit,3/3/2024,346.8,11.9,8.5,3.4
Colima,6/16/2024,346.8,11.9,5.1,1.7
Tlaxcala,4/21/2024,346.8,13.6,0,0
Baja California Sur,5/26/2024,346.8,11.9,3.4,1.7
Colima,4/13/2024,346.8,11.9,5.1,0
Nayarit,4/23/2024,346.8,8.5,3.4,0
Oaxaca,2/2/2024,346.8,10.2,10.2,0
Zacatecas,2/3/2024,345.1,13.6,13.6,0
Baja California Sur,2/21/2024,345.1,13.6,13.6,0
Guerrero,12/24/2023,345.1,17,11.9,0
Zacatecas,1/19/2024,345.1,10.2,8.5,0
Aguascalientes,1/11/2024,345.1,8.5,1.7,0
Zacatecas,2/15/2024,345.1,6.8,8.5,0
Tlaxcala,4/11/2024,345.1,22.1,10.2,0
Oaxaca,1/16/2024,343.4,18.7,6.8,1.7
Tlaxcala,6/18/2024,343.4,13.6,11.9,1.7
Zacatecas,5/29/2024,343.4,11.9,6.8,0
Zacatecas,2/4/2024,343.4,17,15.3,3.4
Oaxaca,6/23/2024,343.4,17,5.1,1.7
Baja California Sur,1/30/2024,343.4,10.2,10.2,0
Oaxaca,2/13/2024,343.4,15.3,11.9,0
Oaxaca,2/5/2024,343.4,15.3,23.8,0
Colima,5/11/2024,343.4,11.9,8.5,0
Tlaxcala,3/22/2024,343.4,11.9,3.4,1.7
Nayarit,9/13/2024,343.4,10.2,5.1,1.7
Nayarit,10/9/2024,343.4,8.5,5.1,1.7
Zacatecas,6/6/2024,343.4,10.2,5.1,1.7
Baja California Sur,2/25/2024,341.7,8.5,5.1,0
Oaxaca,6/19/2024,341.7,15.3,6.8,1.7
Baja California Sur,12/28/2023,341.7,13.6,13.6,0
Nayarit,3/25/2024,341.7,6.8,5.1,1.7
Oaxaca,3/3/2024,341.7,23.8,5.1,0
Oaxaca,1/19/2024,341.7,15.3,13.6,1.7
Oaxaca,1/20/2024,341.7,15.3,17,1.7
Nayarit,3/14/2024,341.7,18.7,5.1,0
Nayarit,3/5/2024,341.7,1.7,5.1,0
Nayarit,5/8/2024,341.7,18.7,8.5,1.7
Colima,5/12/2024,341.7,18.7,10.2,0
Durango,1/11/2024,340,13.6,10.2,1.7
Tlaxcala,6/23/2024,340,18.7,10.2,3.4
Colima,3/1/2024,340,18.7,11.9,3.4
Tlaxcala,5/8/2024,340,6.8,3.4,0
Baja California Sur,1/6/2024,338.3,18.7,13.6,0
Nayarit,4/29/2024,338.3,8.5,0,0
Colima,6/24/2024,338.3,17,6.8,0
Colima,5/24/2024,338.3,17,5.1,1.7
Colima,9/15/2024,338.3,13.6,8.5,3.4
Durango,6/26/2024,338.3,11.9,10.2,0
Tlaxcala,4/14/2024,338.3,17,3.4,0
Colima,6/27/2024,336.6,17,1.7,1.7
Nayarit,9/17/2024,336.6,6.8,15.3,1.7
Colima,3/14/2024,336.6,13.6,6.8,0
Zacatecas,2/9/2024,336.6,15.3,13.6,1.7
Colima,12/23/2023,336.6,6.8,10.2,0
Durango,5/25/2024,336.6,13.6,1.7,0
Durango,2/23/2024,336.6,8.5,17,1.7
Oaxaca,4/26/2024,336.6,10.2,15.3,0
Colima,7/25/2024,336.6,22.1,11.9,1.7
Oaxaca,1/9/2024,336.6,34,22.1,0
Nayarit,9/11/2024,334.9,11.9,5.1,3.4
Oaxaca,6/14/2024,334.9,13.6,5.1,0
Oaxaca,6/22/2024,334.9,3.4,1.7,1.7
Durango,2/17/2024,334.9,13.6,10.2,0
Zacatecas,1/28/2024,334.9,15.3,10.2,1.7
Colima,12/14/2023,334.9,15.3,10.2,1.7
Campeche,2/10/2024,334.9,10.2,10.2,0
Tlaxcala,1/7/2024,334.9,3.4,3.4,0
Nayarit,1/14/2024,334.9,13.6,5.1,0
Zacatecas,2/7/2024,334.9,13.6,6.8,0
Oaxaca,4/27/2024,333.2,18.7,8.5,5.1
Tlaxcala,3/30/2024,333.2,13.6,10.2,1.7
Oaxaca,1/29/2024,333.2,10.2,11.9,3.4
Durango,2/6/2024,333.2,17,15.3,5.1
Nayarit,3/22/2024,333.2,11.9,0,0
Zacatecas,6/1/2024,333.2,13.6,6.8,3.4
Oaxaca,7/25/2024,333.2,22.1,5.1,1.7
Baja California Sur,1/20/2024,333.2,15.3,5.1,0
Colima,6/15/2024,333.2,15.3,8.5,1.7
Oaxaca,6/13/2024,333.2,13.6,5.1,1.7
Tlaxcala,6/20/2024,333.2,18.7,8.5,3.4
Colima,6/8/2024,333.2,20.4,11.9,0
Oaxaca,2/23/2024,333.2,15.3,17,1.7
Tlaxcala,3/5/2024,333.2,13.6,0,0
Baja California Sur,2/11/2024,331.5,13.6,18.7,1.7
Baja California Sur,1/2/2024,331.5,8.5,5.1,1.7
Zacatecas,2/20/2024,331.5,11.9,10.2,0
Durango,5/30/2024,331.5,23.8,11.9,3.4
Nayarit,4/10/2024,331.5,10.2,10.2,5.1
Nayarit,5/12/2024,331.5,22.1,1.7,0
Colima,12/11/2023,331.5,11.9,11.9,1.7
Colima,3/15/2024,331.5,27.2,18.7,0
Zacatecas,2/17/2024,331.5,8.5,5.1,0
Zacatecas,12/28/2023,331.5,15.3,17,0
Zacatecas,12/31/2023,329.8,8.5,17,0
Baja California Sur,12/30/2023,329.8,10.2,8.5,1.7
Oaxaca,2/17/2024,329.8,17,5.1,0
Oaxaca,1/4/2024,329.8,15.3,6.8,1.7
Nayarit,4/19/2024,329.8,11.9,8.5,1.7
Zacatecas,1/4/2024,329.8,8.5,5.1,1.7
Oaxaca,2/12/2024,329.8,15.3,15.3,1.7
Oaxaca,1/17/2024,329.8,17,5.1,0
Nayarit,9/18/2024,329.8,11.9,3.4,1.7
Colima,2/29/2024,328.1,15.3,1.7,0
Zacatecas,12/29/2023,328.1,10.2,13.6,0
Oaxaca,1/26/2024,328.1,13.6,6.8,1.7
Oaxaca,1/14/2024,328.1,10.2,5.1,0
Colima,4/26/2024,328.1,20.4,5.1,0
Zacatecas,1/13/2024,328.1,8.5,5.1,0
Nayarit,2/16/2024,328.1,11.9,6.8,0
Nayarit,1/17/2024,326.4,20.4,10.2,0
Nayarit,12/23/2023,326.4,13.6,18.7,1.7
Oaxaca,6/16/2024,326.4,23.8,5.1,1.7
Chiapas,12/24/2023,326.4,13.6,6.8,1.7
Zacatecas,1/11/2024,326.4,17,11.9,0
Durango,2/18/2024,326.4,13.6,13.6,5.1
Oaxaca,1/25/2024,326.4,15.3,5.1,0
Tlaxcala,3/4/2024,326.4,15.3,3.4,0
Oaxaca,3/29/2024,326.4,15.3,6.8,1.7
Zacatecas,2/2/2024,324.7,5.1,10.2,3.4
Colima,6/19/2024,324.7,23.8,8.5,3.4
Tlaxcala,12/8/2023,324.7,15.3,10.2,5.1
Oaxaca,3/30/2024,324.7,3.4,3.4,0
Zacatecas,12/30/2023,324.7,11.9,13.6,0
Nayarit,2/1/2024,324.7,18.7,17,0
Oaxaca,6/6/2024,324.7,8.5,6.8,3.4
Oaxaca,1/2/2024,324.7,11.9,6.8,0
Colima,6/5/2024,324.7,30.6,5.1,0
Aguascalientes,2/14/2024,324.7,13.6,11.9,0
Tlaxcala,6/15/2024,323,11.9,8.5,3.4
Zacatecas,1/12/2024,323,18.7,17,5.1
Zacatecas,2/21/2024,323,6.8,3.4,0
Durango,5/31/2024,323,10.2,8.5,1.7
Tlaxcala,6/14/2024,323,5.1,1.7,0
Tlaxcala,3/31/2024,323,11.9,3.4,0
Oaxaca,1/24/2024,323,8.5,10.2,5.1
Tlaxcala,4/19/2024,323,18.7,5.1,3.4
Zacatecas,1/27/2024,323,17,6.8,3.4
Durango,1/2/2024,323,18.7,15.3,1.7
Tlaxcala,3/29/2024,321.3,10.2,8.5,1.7
Oaxaca,4/20/2024,321.3,5.1,5.1,0
Tlaxcala,5/14/2024,321.3,6.8,1.7,0
Colima,12/15/2023,321.3,13.6,11.9,1.7
Colima,4/20/2024,321.3,6.8,6.8,0
Oaxaca,5/13/2024,321.3,13.6,1.7,1.7
Colima,6/26/2024,321.3,15.3,3.4,1.7
Durango,6/2/2024,321.3,18.7,8.5,1.7
Zacatecas,1/5/2024,321.3,20.4,15.3,0
Nayarit,6/25/2024,321.3,15.3,6.8,1.7
Tlaxcala,3/16/2024,321.3,6.8,3.4,0
Baja California Sur,2/10/2024,319.6,13.6,11.9,3.4
Baja California Sur,2/3/2024,319.6,13.6,8.5,0
Colima,3/2/2024,319.6,18.7,5.1,3.4
